[2017-02-08 05:52:00] main.DEBUG: cache_invalidate:  {"method":"GET","url":"https://newtype.com.au/mens/bottoms.html","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/system_config/edit/section/web/key/4741a90b6f84fb195c49ccc7cea697dbf5924daf5a56a19565b439e7343c99cc/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:21] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:59:23] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/index/key/9d4870264c12e9808296ed6a51c5410352937f5f7f5085ee188ab9d30f69f94c/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:19] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 18:09:19] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 18:09:19] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:22] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/system_config/edit/section/web/key/4741a90b6f84fb195c49ccc7cea697dbf5924daf5a56a19565b439e7343c99cc/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:09:43] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/index/key/9d4870264c12e9808296ed6a51c5410352937f5f7f5085ee188ab9d30f69f94c/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 18:14:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 18:14:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:34] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/system_config/edit/section/web/key/4741a90b6f84fb195c49ccc7cea697dbf5924daf5a56a19565b439e7343c99cc/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:14:53] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/index/key/9d4870264c12e9808296ed6a51c5410352937f5f7f5085ee188ab9d30f69f94c/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:20:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 18:20:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 18:20:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:20:47] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/system_config/edit/section/web/key/4741a90b6f84fb195c49ccc7cea697dbf5924daf5a56a19565b439e7343c99cc/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 18:21:08] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
